proteinId	gotermId	goName	gotermType	goAcc
121906	2953	ribosome	cellular_component	GO:0005840
121906	2746	intracellular	cellular_component	GO:0005622
121906	1107	structural constituent of ribosome	molecular_function	GO:0003735
121915	2855	cytoplasm	cellular_component	GO:0005737
121915	2680	molecular function unknown	molecular_function	GO:0005554
121920	15915	alpha(1,6)-fucosyltransferase activity	molecular_function	GO:0046921
121920	15914	alpha(1,3)-fucosyltransferase activity	molecular_function	GO:0046920
121920	15530	glucosyltransferase activity	molecular_function	GO:0046527
121920	12846	dolichyl pyrophosphate Glc1Man9GlcNAc2 alpha-1,3-glucosyltransferase activity	molecular_function	GO:0042283
121920	12844	dolichyl pyrophosphate Man9GlcNAc2 alpha-1,3-glucosyltransferase activity	molecular_function	GO:0042281
121920	10017	beta-1,4-mannosyltransferase activity	molecular_function	GO:0019187
121920	9945	phenanthrol glycosyltransferase activity	molecular_function	GO:0019112
121920	9565	1,2-dihydroxy-phenanthrene glycosyltransferase activity	molecular_function	GO:0018718
121920	9564	9-phenanthrol glycosyltransferase activity	molecular_function	GO:0018717
121920	9563	1-phenanthrol glycosyltransferase activity	molecular_function	GO:0018716
121920	9562	9-phenanthrol UDP-glucuronosyltransferase activity	molecular_function	GO:0018715
121920	8489	cellulose synthase activity	molecular_function	GO:0016759
121920	8488	transferase activity, transferring hexosyl groups	molecular_function	GO:0016758
121920	8045	UDP-N-acetylglucosamine-peptide N-acetylglucosaminyltransferase activity	molecular_function	GO:0016253
121920	5527	lipopolysaccharide-1,6-galactosyltransferase activity	molecular_function	GO:0008921
121920	5055	fucosyltransferase activity	molecular_function	GO:0008417
121920	5017	galactosyltransferase activity	molecular_function	GO:0008378
121920	5015	acetylgalactosaminyltransferase activity	molecular_function	GO:0008376
121920	5014	acetylglucosaminyltransferase activity	molecular_function	GO:0008375
121920	1855	dolichyl-phosphate-glucose-glycolipid alpha-glucosyltransferase activity	molecular_function	GO:0004583
121920	1849	oligosaccharyl transferase activity	molecular_function	GO:0004576
121920	1673	glycolipid mannosyltransferase activity	molecular_function	GO:0004376
121920	1317	UDP-glucose:glycoprotein glucosyltransferase activity	molecular_function	GO:0003980
121920	37	alpha-1,3-mannosyltransferase activity	molecular_function	GO:0000033
121920	34	mannosyltransferase activity	molecular_function	GO:0000030
121920	31	alpha-1,2-mannosyltransferase activity	molecular_function	GO:0000026
121920	14	alpha-1,6-mannosyltransferase activity	molecular_function	GO:0000009
121942	7826	membrane	cellular_component	GO:0016020
121942	3929	amino acid transport	biological_process	GO:0006865
121942	2494	amino acid-polyamine transporter activity	molecular_function	GO:0005279
121944	3551	protein amino acid phosphorylation	biological_process	GO:0006468
121944	2653	ATP binding	molecular_function	GO:0005524
121944	1939	protein kinase activity	molecular_function	GO:0004672
121944	1979	protein-tyrosine kinase activity	molecular_function	GO:0004713
121944	1941	protein serine/threonine kinase activity	molecular_function	GO:0004674
121948	7827	integral to membrane	cellular_component	GO:0016021
121948	5606	signal peptidase activity	molecular_function	GO:0009003
121948	3548	signal peptide processing	biological_process	GO:0006465
121948	2907	microsome	cellular_component	GO:0005792
121948	2902	signal peptidase complex	cellular_component	GO:0005787
121948	4880	cysteine-type peptidase activity	molecular_function	GO:0008234
121948	4879	peptidase activity	molecular_function	GO:0008233
121950	8306	protein ubiquitination	biological_process	GO:0016567
121950	4913	zinc ion binding	molecular_function	GO:0008270
121950	2103	ubiquitin-protein ligase activity	molecular_function	GO:0004842
121950	143	ubiquitin ligase complex	cellular_component	GO:0000151
121955	4100	ribosome biogenesis	biological_process	GO:0007046
121955	2757	nucleus	cellular_component	GO:0005634
121962	4211	signal transduction	biological_process	GO:0007165
121962	2131	signal transducer activity	molecular_function	GO:0004871
121962	3449	regulation of transcription, DNA-dependent	biological_process	GO:0006355
121962	2757	nucleus	cellular_component	GO:0005634
121962	1076	transcription factor activity	molecular_function	GO:0003700
121966	5191	protein transporter activity	molecular_function	GO:0008565
121966	3946	intracellular protein transport	biological_process	GO:0006886
121966	10942	COPI vesicle coat	cellular_component	GO:0030126
121977	3540	protein folding	biological_process	GO:0006457
121977	12603	cyclophilin-type peptidyl-prolyl cis-trans isomerase activity	molecular_function	GO:0042027
121977	10867	FK506-sensitive peptidyl-prolyl cis-trans isomerase	molecular_function	GO:0030051
121977	1871	cyclophilin	molecular_function	GO:0004600
121977	1113	peptidyl-prolyl cis-trans isomerase activity	molecular_function	GO:0003755
121981	4880	cysteine-type peptidase activity	molecular_function	GO:0008234
121981	4879	peptidase activity	molecular_function	GO:0008233
121986	7827	integral to membrane	cellular_component	GO:0016021
121986	3879	transport	biological_process	GO:0006810
121986	2450	transporter activity	molecular_function	GO:0005215
121989	14745	nutrient reservoir activity	molecular_function	GO:0045735
122001	3503	protein biosynthesis	biological_process	GO:0006412
122001	2953	ribosome	cellular_component	GO:0005840
122001	2746	intracellular	cellular_component	GO:0005622
122001	1107	structural constituent of ribosome	molecular_function	GO:0003735
122010	8354	oxidoreductase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor	molecular_function	GO:0016616
122010	3643	L-serine biosynthesis	biological_process	GO:0006564
122010	1887	phosphoglycerate dehydrogenase activity	molecular_function	GO:0004617
122013	7826	membrane	cellular_component	GO:0016020
122013	5260	carbohydrate transport	biological_process	GO:0008643
122013	2553	sugar porter activity	molecular_function	GO:0005351
122013	7827	integral to membrane	cellular_component	GO:0016021
122013	3879	transport	biological_process	GO:0006810
122013	2450	transporter activity	molecular_function	GO:0005215
122013	5345	L-arabinose isomerase activity	molecular_function	GO:0008733
122015	3551	protein amino acid phosphorylation	biological_process	GO:0006468
122015	2653	ATP binding	molecular_function	GO:0005524
122015	1939	protein kinase activity	molecular_function	GO:0004672
122015	1941	protein serine/threonine kinase activity	molecular_function	GO:0004674
122015	1979	protein-tyrosine kinase activity	molecular_function	GO:0004713
122023	9052	ribosomal S6-glutamic acid ligase activity	molecular_function	GO:0018169
122023	8608	acid-amino acid ligase activity	molecular_function	GO:0016881
122023	5376	UDP-N-acetylmuramoylalanyl-D-glutamyl-2,6-diaminopimelate-D-alanyl-D-alanine ligase activity	molecular_function	GO:0008766
122031	5367	S-adenosylmethionine-dependent methyltransferase activity	molecular_function	GO:0008757
122036	3503	protein biosynthesis	biological_process	GO:0006412
122036	2953	ribosome	cellular_component	GO:0005840
122036	2746	intracellular	cellular_component	GO:0005622
122036	1107	structural constituent of ribosome	molecular_function	GO:0003735
122036	7745	small ribosomal subunit	cellular_component	GO:0015935
122040	3503	protein biosynthesis	biological_process	GO:0006412
122040	2953	ribosome	cellular_component	GO:0005840
122040	2746	intracellular	cellular_component	GO:0005622
122040	1107	structural constituent of ribosome	molecular_function	GO:0003735
122043	8516	hydrolase activity	molecular_function	GO:0016787
122043	4804	metabolism	biological_process	GO:0008152
122043	7826	membrane	cellular_component	GO:0016020
122043	7479	ATPase activity, coupled to transmembrane movement of ions, phosphorylative mechanism	molecular_function	GO:0015662
122043	3881	cation transport	biological_process	GO:0006812
122043	2653	ATP binding	molecular_function	GO:0005524
122043	3892	copper ion transport	biological_process	GO:0006825
122043	1342	copper-exporting ATPase activity	molecular_function	GO:0004008
122043	1170	catalytic activity	molecular_function	GO:0003824
122043	15867	metal ion binding	molecular_function	GO:0046872
122043	10823	metal ion transport	biological_process	GO:0030001
122043	2639	copper ion binding	molecular_function	GO:0005507
122043	15868	metal ion transporter activity	molecular_function	GO:0046873
122043	7827	integral to membrane	cellular_component	GO:0016021
122043	8547	hydrolase activity, acting on acid anhydrides, catalyzing transmembrane movement of substances	molecular_function	GO:0016820
122050	11169	protein phosphatase type 2B activity	molecular_function	GO:0030357
122050	8732	myosin phosphatase complex	cellular_component	GO:0017023
122050	8729	myosin phosphatase regulator activity	molecular_function	GO:0017020
122050	8728	myosin phosphatase activity	molecular_function	GO:0017018
122050	6906	protein phosphatase type 2C activity	molecular_function	GO:0015071
122050	5220	calcium-dependent protein serine/threonine phosphatase regulator activity	molecular_function	GO:0008597
122050	5058	CTD phosphatase activity	molecular_function	GO:0008420
122050	3065	magnesium-dependent protein serine/threonine phosphatase complex	cellular_component	GO:0005963
122050	1990	magnesium-dependent protein serine/threonine phosphatase activity	molecular_function	GO:0004724
122050	1989	calcium-dependent protein serine/threonine phosphatase activity	molecular_function	GO:0004723
122050	1987	phosphoprotein phosphatase activity	molecular_function	GO:0004721
122050	149	protein phosphatase type 2A activity	molecular_function	GO:0000158
122064	8204	myosin	cellular_component	GO:0016459
122064	2653	ATP binding	molecular_function	GO:0005524
122064	1121	motor activity	molecular_function	GO:0003774
122064	5196	myosin ATPase activity	molecular_function	GO:0008570
122069	2644	protein binding	molecular_function	GO:0005515
122070	1193	1-alkyl-2-acetylglycerophosphocholine esterase activity	molecular_function	GO:0003847
122071	7826	membrane	cellular_component	GO:0016020
122071	4286	intracellular signaling cascade	biological_process	GO:0007242
122074	3800	aromatic compound metabolism	biological_process	GO:0006725
122074	1783	monooxygenase activity	molecular_function	GO:0004497
122074	8235	oxidoreductase activity	molecular_function	GO:0016491
122074	4804	metabolism	biological_process	GO:0008152
122074	3218	electron transport	biological_process	GO:0006118
122074	1788	kynurenine 3-monooxygenase activity	molecular_function	GO:0004502
122076	3588	proteolysis and peptidolysis	biological_process	GO:0006508
122076	1522	pepsin A activity	molecular_function	GO:0004194
122076	1518	aspartic-type endopeptidase activity	molecular_function	GO:0004190
122079	8235	oxidoreductase activity	molecular_function	GO:0016491
122079	4804	metabolism	biological_process	GO:0008152
122079	16031	D-arabinitol 2-dehydrogenase activity	molecular_function	GO:0047038
122081	11061	cellulose binding	molecular_function	GO:0030248
122081	3077	carbohydrate metabolism	biological_process	GO:0005975
122081	2700	extracellular region	cellular_component	GO:0005576
122081	1829	hydrolase activity, hydrolyzing O-glycosyl compounds	molecular_function	GO:0004553
122083	4879	peptidase activity	molecular_function	GO:0008233
122083	3588	proteolysis and peptidolysis	biological_process	GO:0006508
122087	2700	extracellular region	cellular_component	GO:0005576
122087	1606	exo-alpha-sialidase activity	molecular_function	GO:0004308
122091	14745	nutrient reservoir activity	molecular_function	GO:0045735
122091	1170	catalytic activity	molecular_function	GO:0003824
122096	8235	oxidoreductase activity	molecular_function	GO:0016491
122096	4804	metabolism	biological_process	GO:0008152
122104	7826	membrane	cellular_component	GO:0016020
122104	3879	transport	biological_process	GO:0006810
122104	2450	transporter activity	molecular_function	GO:0005215
122110	4804	metabolism	biological_process	GO:0008152
122110	1170	catalytic activity	molecular_function	GO:0003824
122110	8004	4-coumarate-CoA ligase activity	molecular_function	GO:0016207
122124	15955	hydrogen-transporting ATPase activity, rotational mechanism	molecular_function	GO:0046961
